P1      	P2       	P3        	O            	D	std(D)	Z	BABA	ABBA	nloci	nboot	pdisc	notes
[CUVN10]	[FLSF47] 	[CRL0001] 	[AR,EN,DO,DU]	-0.595	0.021	28.69	1835.75	466.75	13567	200	0.18	test 10.59
[CUVN10]	[FLSF47] 	[CRL0030] 	[AR,EN,DO,DU]	-0.564	0.021	27.30	1918.50	535.00	13573	200	0.20	test 10.60
[CUVN10]	[FLMO62] 	[MXSA3017]	[AR,EN,DO,DU]	-0.546	0.020	26.68	1766.25	518.00	13568	200	0.18	test 10.61
[CUVN10]	[FLMO62] 	[BZBB1]   	[AR,EN,DO,DU]	-0.561	0.022	25.68	1609.62	452.38	12276	200	0.18	test 10.62
[CUVN10]	[FLMO62] 	[HNDA09]  	[AR,EN,DO,DU]	-0.591	0.019	31.13	2046.62	526.88	14345	200	0.19	test 10.63
[CUVN10]	[FLMO62] 	[CRL0001] 	[AR,EN,DO,DU]	-0.624	0.019	32.76	1908.38	441.88	13338	200	0.19	test 10.64
[CUVN10]	[FLMO62] 	[CRL0030] 	[AR,EN,DO,DU]	-0.607	0.020	30.93	2007.75	491.50	13280	200	0.20	test 10.65
[CUVN10]	[FLSA185]	[MXSA3017]	[AR,EN,DO,DU]	-0.527	0.025	20.81	1362.25	422.50	10748	200	0.18	test 10.66
[CUVN10]	[FLSA185]	[BZBB1]   	[AR,EN,DO,DU]	-0.541	0.025	21.83	1219.25	362.75	9694	200	0.18	test 10.67
[CUVN10]	[FLSA185]	[HNDA09]  	[AR,EN,DO,DU]	-0.610	0.019	31.86	1693.12	409.62	11355	200	0.20	test 10.68
[CUVN10]	[FLSA185]	[CRL0001] 	[AR,EN,DO,DU]	-0.607	0.019	32.62	1542.12	377.12	10622	200	0.19	test 10.69
[CUVN10]	[FLSA185]	[CRL0030] 	[AR,EN,DO,DU]	-0.589	0.020	29.37	1609.88	416.62	10644	200	0.20	test 10.70
[CUVN10]	[FLCK216]	[MXSA3017]	[AR,EN,DO,DU]	-0.537	0.021	25.21	1468.88	442.38	11790	200	0.18	test 10.71
[CUVN10]	[FLCK216]	[BZBB1]   	[AR,EN,DO,DU]	-0.581	0.021	27.45	1389.00	368.50	10603	200	0.18	test 10.72
[CUVN10]	[FLCK216]	[HNDA09]  	[AR,EN,DO,DU]	-0.607	0.019	32.37	1792.00	437.75	12453	200	0.19	test 10.73
[CUVN10]	[FLCK216]	[CRL0001] 	[AR,EN,DO,DU]	-0.610	0.021	29.28	1670.88	404.88	11628	200	0.19	test 10.74
[CUVN10]	[FLCK216]	[CRL0030] 	[AR,EN,DO,DU]	-0.632	0.017	36.37	1769.50	398.50	11757	200	0.20	test 10.75
[CUVN10]	[FLAB109]	[MXSA3017]	[AR,EN,DO,DU]	-0.533	0.021	25.60	1896.00	577.50	15485	200	0.18	test 10.76
[CUVN10]	[FLAB109]	[BZBB1]   	[AR,EN,DO,DU]	-0.545	0.020	27.23	1772.50	521.50	13865	200	0.18	test 10.77
[CUVN10]	[FLAB109]	[HNDA09]  	[AR,EN,DO,DU]	-0.579	0.020	29.34	2318.12	618.88	16565	200	0.19	test 10.78
